,average tilted,name
30743,-75.0,DAVID B TEPLOW
30744,-75.0,MAURICE  VICTOR
30745,-78.80249527421653,BERNARD PHILLIP ZEIGLER
30746,-75.0,CARLO  FOA
30747,-75.0,BYRON  KAKULAS
30748,-89.13990031858444,DON  CLEVELAND
30749,-75.0,SANDRA H BIGNER
30750,-75.0,ERIC  MARIS
30751,-67.05395637801858,AGUSTIN  IBANEZ
30752,-75.0,DONALD W SELDIN
30753,-60.20894395930216,KARL  SINGER
30754,-87.44342186310288,JAIME L DIAZ-GRANADOS
30755,-75.0,KAREN M WARKENTIN
30756,-87.47910611330902,KERRY L SHAW
30757,-55.15235885798042,R RAMSEY  WRIGHT
30758,-89.27346630068075,M FLINT BEAL
30759,-75.0,KENNETH L DAVIS
30760,-75.0,AGNETA  NORDBERG
30761,-75.0,SIMON  LOVESTONE
30762,-78.75,ERNST S REESE
30763,-83.71471672808396,DAVID  LEAKE
30764,-75.0,MATTHIAS  SCHEUTZ
30765,-75.0,MARCIO  VERSIANI
30766,-44.85972527801787,CHRISTOPH  SIGWART
30767,-70.84069767882232,DETLEV  SCHILD
30768,-68.38925550042141,JAMES  HARDY
30769,-88.35541844569492,EVE V CLARK
30770,-75.0,FRANK E HANSON
30771,-76.77417806618311,FRANCIS J RYAN
30772,-75.0,FRANCIS M FORESTER
30773,-84.35523637969703,KENNETH P ABLE
30774,-80.61895232594483,HARTMUT  GLOSSMANN
30775,-75.0,MARTINE  HAUSBERGER
30776,-75.76819830765584,SHANTANU H JOSHI
30777,-75.0,THOMAS D BERRY
30778,-75.0,CARL  WEDL
30779,-78.75,ALAN  JASANOFF
30780,-79.98723472563249,KEVIN P  MOORE
30781,-75.0,WILLIAM J MEYER
30782,-75.0,GEORGE  COPPLE
30783,-71.66055289484382,MARIALUISA  MELLI
30784,-78.60141512140586,JOHN J FLYNN
30785,-75.0,HANS-ULRICH  WITTCHEN
30786,-75.0,RICHARD LM FAULL
30787,-77.23619664702537,GEORGE  KELLAS
30788,-89.84414661592795,BEVERLY L DAVIDSON
30789,-70.01276527436752,KEITH  WORSLEY
30790,-75.0,J S GILLESPIE
30791,-79.98723472563249,GEORGES  SCHAPIRA
30792,-79.99575933485394,RONALD J TRIOLO
30793,-75.0,R JOHN MAYER
30794,-88.46661025308053,BRIAN S HARTLEY
30795,-75.0,CAROLYN A FOSTER
30796,-73.91992000732884,PHIL  CHEEVERS
30797,-86.57947306389384,RAYMOND J LASEK
30798,-75.0,KURT HARALD BACKUS
30799,-78.75,VIRENDRA B MAHESH
30800,-76.08007999267117,DAVID  BOOTH
30801,-75.0,LESNICK E WESTRUM
30802,-75.0,PETER M KEEN
30803,-72.24891372234995,EUGENE PAUL WIGNER
30804,-75.0,ROBERT JAMES DUNN
30805,-87.46911743363202,MICHAEL S DIAMOND
30806,-70.50928466245719,TERRY  BUCKINGHAM
30807,-75.0,JAN FREDERIK GRONOVIUS
30808,-79.49071533754282,CHRISTOPHER  PYCOCK
30809,-75.0,AKE B VALLBO
30810,-82.76627234682283,W FRANK BLAIR
30811,-71.43230358835572,GILBERT  MCCANN
30812,-75.0,MAURITS W VAN DER MOLEN
30813,-75.0,ELLIOTT  MUFSON
30814,-63.81073605608682,RUDOLF  KIPPENHAHN
30815,-78.75,SUVRANU  DE
30816,-75.0,DAVID  GOODMAN
30817,-75.0,VICTOR  PARADA
30818,-75.0,JARRED W YOUNGER
30819,-75.0,JOSEPH A SGRO
30820,-75.0,ABRAHAM  KOVOOR
30821,-76.27736868811922,GEOFFREY W HARRIS
30822,-75.0,RAMON - BERGUER
30823,-79.98723472563249,DE-MAW  CHUANG
30824,-75.0,KENNETH HOWARD NORWICH
30825,-75.0,ROSEMARY B LUBINSKI
30826,-75.0,JOHN  DIFFLEY
30827,-62.932012997180784,RICHARD DAVID PRESENT
30828,-76.88322866945823,OUSSAMA  KHATIB
30829,-75.0,JAMES  MORIZIO
30830,-78.75,KENNETH W FOSTER
30831,-86.54672577893342,DIRK  TRAUNER
30832,-84.63499586699207,RICHARD J WASSERSUG
30833,-75.0,KAREN R POLENSKE
30834,-85.51356842562772,LADISLAUS  BORTKIEWICZ
30835,-75.0,JUHA  VOIPIO
30836,-75.0,NAQI  HAIDER
30837,-75.0,ANDREY S SHAW
30838,-75.0,WILLIAM A SCOVILL
30839,-75.0,REBECCA L CORWIN
30840,-78.0307258004992,JAMES F DANIELLI
30841,-75.0,CLAUDE  GRAVEL
30842,-84.98360043424427,IRVING I GOTTESMAN
30843,-84.42050740139607,JEANNY  HERAULT
30844,-75.0,ELI  PELI
30845,-75.0,CHRISTA M PATTERSON
30846,-83.73723472563248,PATRICIA  GOLDMAN-RAKIC
30847,-64.18805929151802,WILLIAM  COWPER
30848,-75.0,MARK  DONOWITZ
30849,-75.68450148796178,PARVEZ  AHAMMAD
30850,-75.0,UDO  WILL
30851,-75.0,ANNE  DIDIER
30852,-78.75,ALLAN R ALBIG
30853,-75.0,MICHAEL M SALING
30854,-75.0,DAVID C REUTENS
30855,-86.18669809859479,GERARD  APODACA
30856,-75.0,MASANORI  OTSUKA
30857,-76.50376289522521,JHEEM  MEDH
30858,-80.61895232594483,FABIO  BENFENATI
30859,-75.0,MANUEL  SALAS
30860,-72.50876580463445,EDWIN M SOUTHERN
30861,-81.24461702376057,PETER R SCHOFIELD
30862,-83.07804130366252,CHRISTOPHER T WALSH
30863,-75.0,JOHN  BIGBEE
30864,-75.0,LIONEL  AUDANT
30865,-71.84640760761262,STEPHEN E SCHNATTERLY
30866,-82.98806987326755,DAMIAAN  DENYS
30867,-84.8940763667971,WALTER  BODMER
30868,-75.0,GENEVIEVE  OLERON
30869,-75.0,SCOTT  WILSON
30870,-70.7223015234315,LOCHLAN  MAGEE
30871,-75.0,CHRISTIAN  LORENZI
30872,-78.75,TAKESHI  YAGI
30873,-80.00000000000001,MICHAEL E PHELPS
30874,-84.73292274770961,NEVILLE  HOGAN
30875,-78.75,MOSES V CHAO
30876,-30.470754726760862,RENE  DROUYN
30877,-70.01276527436752,DOMENICO GUSMANO GALEAZZI
30878,-65.04489928647087,JEAN HORTENSIUS DES JARDINS
30879,-75.0,NORIO  NAKATSUJI
30880,-73.02794253731311,DAVID A RAPAPORT
30881,-76.88104767405518,LAURENCE R YOUNG
30882,-75.0,GINO  BIONDINI
30883,-77.14588556262251,MICHAEL  HOWE
30884,-74.31549851203823,WYNNE  LEE
30885,-84.59115650703554,RALPH  ETIENNE-CUMMINGS
30886,-88.47835357203498,JOHN R BETHEA
30887,-70.10135241579678,J GREGOR SUTCLIFFE
30888,-75.0,JOAQUIM ALEXANDRE RIBEIRO
30889,-75.0,ANA MARIA SEBASTIAO
30890,-75.91683771950218,PEDRO  CUATRECASAS
30891,-75.0,C H W HIRS
30892,-75.0,SERGIO VASCONCELOS DE LUNA
30893,-75.0,OSMYR  FARIA GABBI JR
30894,-85.79737235282633,XIAOWEI  ZHUANG
30895,-89.3364624493584,ALEXANDER  VARSHAVSKY
30896,-75.0,ARTHUR W POLLISTER
30897,-78.75,IRA S COHEN
30898,-77.31535811443517,JACKSON T GANDOUR
30899,-75.0,FREDERICK A A KINGDOM
30900,-57.55489000357242,MICHEL  MEULDERS
30901,-79.98723472563249,MARIE-CHRISTINE  BUHOT
30902,-75.0,CATHERINE  THINUS-BLANC
30903,-79.98723472563249,BOB  BARRY
30904,-70.67293819016284,GREGORY J ZIPFEL
30905,-77.60349082436358,MICHAEL  POGUE-GEILE
30906,-75.0,REINALDO N TAKAHASHI
30907,-87.46911743363202,IAN J MOHR
30908,-78.75,ROBERT A MARR
30909,-80.00000000000001,STACIA A SOWER
30910,-75.0,THOMAS N CHASE
30911,-65.32903478344541,DONALD M MAYNARD
30912,-85.44695228008807,ARNOLD  LEVINE
30913,-75.0,PERRY F BARTLETT
30914,-75.0,CHANTAL  LAMBERT
30915,-73.56921726382492,MARK W HAMBLIN
30916,-80.00000000000001,DAVID W ANDREWS
30917,-85.43926806768745,TRINA A SCHROER
30918,-80.99633250592777,ANDREW A LACKNER
30919,-75.0,JEAN-CHRISTOPHE  CASSEL
30920,-79.98723472563249,BENJAMIN  SEGAL
30921,-77.00559170562987,THOMAS B KORNBERG
30922,-64.58226899559807,GEORGE  EISENMAN
30923,-75.0,SIDNEY  KIBRIK
30924,-78.75,ANDREAS  ZIMMER
30925,-75.0,DAVID  GOZAL
30926,-80.625,ROBERT G GOURDIE
30927,-75.0,TAIPING  CHEN
30928,-75.0,JEREMY J LAMBERT
30929,-75.0,PEDRO  ALBUQUERQUE
30930,-86.18669809859479,JAMES M KRUEGER
30931,-88.87734312750797,GOURISANKAR  GHOSH
30932,-75.0,GARY W FELTON
30933,-59.31311496349149,ROBERT RANULPH MARETT
30934,-75.0,HENRY  CHRISTY
30935,-75.0,SHU-CHEN  LI
30936,-86.18669809859479,DAVID T DEXTER
30937,-75.0,HAMID  SOLTANIAN-ZADEH
30938,-86.20103981187981,RONALD E DAHL
30939,-75.0,ALESSANDRO  BARTOLOMUCCI
30940,-75.0,SHIV  PILLAI
30941,-78.75,BARBARA L WASZCZAK
30942,-78.94711596093353,FERNANDA GUARINO DE FELICE
30943,-75.0,ANTONIO  BORSELLINO
30944,-75.0,WALTER E MUSHYNSKI
30945,-75.0,CHUN KEE  CHUNG
30946,-74.86203015534662,ALEXANDER J ROSEN
30947,-86.18669809859479,MEL L BILLINGSLEY
30948,-82.42180423993754,BRUCE H FRIEDMAN
30949,-70.01276527436752,AUSTIN J BERGQUIST
30950,-78.75,ROBERT W DYKES
30951,-78.75,MARCEL  BRASS
30952,-78.75,DMITRY D SOLNYSHKOV
30953,-80.625,VLADIMIR  PARPURA
30954,-75.0,OGET  OKTEM
30955,-83.32673475801919,NICHOLAS A MELOSH
30956,-68.3367828921661,DONALD W GRIEVE
30957,-72.50876580463445,FRANCIS CHARLES MOON
30958,-86.18669809859479,ALEIX  MARTINEZ
30959,-60.98057317286616,JAMES ERIC SMITH
30960,-75.0,ALIREZA  GHARABAGHI
30961,-75.0,HENRY NOTTIDGE MOSELEY
30962,-75.0,KEVIN  CATT
30963,-81.64159958076426,CLEMENS  KIRSCHBAUM
30964,-85.79737235282633,HUNTINGTON  POTTER
30965,-75.0,SHIN  ISHII
30966,-78.75,LEWIS  THOMAS
30967,-75.0,WERNER  VON SEELEN
30968,-79.58799071912463,MARTIN  WALTER
30969,-75.0,GRACE  ZHAI
30970,-75.0,CARLOS BOLLI MOTA
30971,-79.98723472563249,DAVID N VELAZQUEZ-MARTINEZ
30972,-86.23631390729699,JAMES J COLLINS
30973,-70.01276527436752,DELPHINE  PINS
30974,-75.0,ALLAN I PACK
30975,-79.27769847656852,CATHY  BARR
30976,-83.83378098631852,FRANCO  VACCARINO
30977,-79.27769847656852,JOSEPH E TRIMBLE
30978,-74.93788460601648,RUEDI  AEBERSOLD
30979,-75.0,ROBERT L WEST
30980,-70.01276527436752,GEORGE LINDOR BROWN
30981,-75.0,MANUEL  SANCHEZ-ALAVEZ
30982,-87.44342186310288,IAN  QUINN
30983,-75.0,PRAVAT  MANDAL
30984,-80.00000000000001,HARRIS A GELBARD
30985,-85.43926806768745,PENG R CHEN
30986,-75.0,VICKRAM  RAMKUMAR
30987,-65.78274375237233,GEORG  KLEIN
30988,-60.20206409981497,JOSE PEDRO SEGUNDO
30989,-75.0,WILLIAM J WEINER
30990,-75.0,LIONEL  COLLET
30991,-75.0,NESTOR  PARGA
30992,-70.50928466245719,CLAUDINE  AMIEL-TISON
30993,-69.3100840341189,ROGER P HAMERNIK
30994,-62.75314904905444,HELMUT  BEINERT
30995,-88.73898140309178,CHRISTOPHER ALAN BRADFIELD
30996,-70.01276527436752,C RICHARD TRACY
30997,-50.99486883629856,THOMAS GEORGE BONNEY
30998,-75.0,PACO S HERSON
30999,-79.43550764660117,GERALD S GURALNIK
31000,-75.0,PETER B GAHAN
31001,-70.01276527436752,MARIOS  POULOS
31002,-75.0,WILLIAM  JACOBY
31003,-75.0,HAZEL  SIVE
31004,-75.0,GEOFFREY H BOURNE
31005,-70.01276527436752,A MURRAY HARPER
31006,-70.01276527436752,RAINER  SCHWARTING
31007,-75.0,EUGENE A KIYATKIN
31008,-71.03809878870949,FREDRICK  SMITH
31009,-75.0,ZAHARI  TAHA
31010,-70.01276527436752,ALFRED  SCHITTENHELM
31011,-76.2559593269633,STEVEN C R WILLIAMS
31012,-78.75,MICHAEL G HARVEY
31013,-72.98087076957727,JOHN WOODLAND  HASTINGS
31014,-73.97640481368443,CHARLES F BARFKNECHT
31015,-79.98723472563249,KIRSTEN KALSBERG OSEN
31016,-78.75,SUSAN  KENNEDY
31017,-70.50928466245719,ICHIRO  KATO
31018,-88.47835357203498,BIN  HE
31019,-70.01276527436752,ANTONIO  FLORES
31020,-75.0,JARED  TANNER
31021,-78.75,GIUSEPPINA  BARSACCHI
31022,-75.0,JOSEPH  FRANKEL
31023,-85.19585555391654,WARREN  PORTER
31024,-75.0,EDGAR R KRAMER
31025,-75.0,QI  WU
31026,-67.69400002238875,WALTER  KIRSCHE
31027,-66.63434525922172,WILLIAM  ETKIN
31028,-75.0,ROBERT S LASHER
31029,-84.94374174950634,JON  CAGAN
31030,-77.99641399036544,DONALD F STEINER
31031,-81.42857142857143,JEFFREY  MILBRANDT
31032,-75.0,GERHARD  ROTH
31033,-75.0,DIETRICH  MEYER
31034,-66.26938385123762,DAVID  SENN
31035,-82.48357852770437,ALAN  FADEN
31036,-78.75,DAVID B HENSON
31037,-83.28691840850749,VADIM D GLEZER
31038,-78.75,ELIOT  BERSON
31039,-84.27042488742262,JUDITH  RAPOPORT
31040,-75.0,R MARK HENKELMAN
31041,-64.06918235869594,DAVID  MATAIX-COLS
31042,-69.12432538608843,E DONNALL  THOMAS
31043,-80.00000000000001,GEORGE  CHANDY
31044,-78.83644400505857,JOHN N FAIN
31045,-76.88104767405518,QIUSHI  REN
31046,-70.01276527436752,DALE C MCFARLIN
31047,-75.0,ANDREW JG SIMPSON
31048,-78.75,BENEDITO  OLIVEIRA
31049,-75.0,HEINZ  DIETRICH
31050,-75.0,GABRIEL RODRIGO FRIES
31051,-68.99571557674417,MARTIN  MOORE-EDE
31052,-75.0,ROGER A HITCHINGS
31053,-78.75,SU  GUO
31054,-70.01276527436752,MAURIZIO  BERGAMINO
31055,-75.0,STEFANO  TAVERNA
31056,-70.01276527436752,KENDALL J BLUMER
31057,-75.0,RUSSELL J REITER
31058,-80.625,DANIEL  TRANCHINA
31059,-72.945854208093,MORRIS  SMITHBERG
31060,-75.39548809181441,SRINIVASAN  NARAYANASWAMY
31061,-80.625,KENNETH B M REID
31062,-75.0,FRANCIS DANIELS MOORE
31063,-83.55145934574364,GEORGE  MALLIARAS
31064,-75.0,JERRY O WOLFF
31065,-85.96603175979276,MICHAEL J RYAN
31066,-84.95510071352915,DONALD A DEWSBURY
31067,-75.0,KENDRA ROSAMOND BECKER
31068,-76.08858952568598,LINDA  VAN AELST
31069,-78.75,DAVID N LEVIN
31070,-87.44342186310288,DAVID J DEROSIER
31071,-75.0,JOHANN BARTHOLOMAUS ADAM BERINGER
31072,-78.60141512140586,SOPHIA  FRANGOU
31073,-75.0,FRANZ  PARCOVIUS
31074,-75.0,PETER  ERDI
31075,-75.0,RYAN D WARD
31076,-75.0,LANE J WALLACE
31077,-75.0,RONALD G MARTENIUK
31078,-86.23742449287684,RICHARD  PRICE
31079,-75.0,MARTIN  HOLLENBERG
31080,-76.88648313725066,JOHN T EMLEN JR
31081,-84.63853599817811,JANE  BROCKMANN
31082,-90.0,J MARIE  HARDWICK
31083,-75.0,MARGARET WILSON GERARD
31084,-75.9675016239103,RICHARD A SHWEDER
31085,-75.0,KIERAN P MCNULTY
31086,-75.0,JEFFERSON  CHAN
31087,-70.01276527436752,MARK M W RICHARTZ
31088,-86.18669809859479,GORDON J COOPER
31089,-75.0,TERRY  JONES
31090,-63.32818856683767,DONALD  LAMING
31091,-89.16020635192892,CAROLYN M TUCKER
31092,-78.75,STEPHEN W KIEFER
31093,-76.08007999267117,ECKARD  HESS
31094,-87.44342186310288,LEE  THOMPSON
31095,-78.75603792965158,DONALD P GREENBERG
31096,-75.0,HUGUES  BERRY
31097,-81.61005303458073,GEORGE A BEKEY
31098,-75.0,GARY  RITCHISON
31099,-63.21750532176834,COSTIN D NENITESCU
31100,-79.98723472563249,SANNE BARSBALLE JESSEN
31101,-77.99195133624823,CHARLES B KIMMEL
31102,-75.0,ULRICH  EGERT
31103,-75.0,JOHANN JAKOB WALDSCHMIDT
31104,-75.0,WILLIAM ALAN WORSTELL
31105,-75.0,ELIZABETH R SKIDMORE
31106,-78.75,NICOLAUS  BIESIUS
31107,-75.0,NEVIN STEWART SCRIMSHAW
31108,-68.27513957104297,PETER C WASON
31109,-75.0,SHEILA  JONES
31110,-75.0,FRANK NORMAN LOW
31111,-75.0,JOAO  MARQUES-TEIXEIRA
31112,-75.0,ALAIN  DUPONT
31113,-75.0,CEES  JONKER
31114,-75.0,ROBIJN  HORNSTRA
31115,-75.0,JACKIE  VAN HOF-VAN DUIN
31116,-75.0,SIMON C WESSELY
31117,-75.0,BERT  ALDENKAMP
31118,-75.0,NEIL K AARONSON
31119,-78.75,DONALD JAY COHEN
31120,-65.04489928647087,ARIE  TEN BOKKEL HUININK
31121,-75.0,JOHAN CAREL KOETSIER
31122,-75.0,RICHARD L SEGAL
31123,-71.65316336651227,KLAAS  DE SNOO
31124,-65.26430763085379,GEORG GERHARD WENDT
31125,-75.0,JENNY  DE JONG-GIERVELD
31126,-67.94829345767349,JACK  TAPP
31127,-79.73090123436114,JAIMIE M HENDERSON
31128,-75.0,KEVIN C ESS
31129,-75.0,JOEL  SHANAN
31130,-86.18669809859479,WEI  ZHENG
31131,-75.0,ELIA  FORMISANO
31132,-87.75851578390368,FRANK  LAFERLA
31133,-79.98723472563249,CHRISTIAN  GRILLON
31134,-75.0,ANTHONY  VAN DYK
31135,-70.01276527436752,LEDA  MENDONCA-HAGLER
31136,-55.01449574906163,GEORGE WILLIAM BARTELMEZ
31137,-75.0,JESSICA GRETA MARIE IRONS
31138,-73.25742546417,MELVIN  MARX
31139,-84.1228234667171,LUKE F LESTER
31140,-69.58211092035249,MURRAY  SAFFRAN
31141,-75.0,SABINE  HUNNIUS
31142,-75.0,DETLEV  PLOOG
31143,-75.0,MALEK  KAMOUN
31144,-86.18669809859479,JAVED I KHAN
31145,-75.0,WOLFGANG  PEYSSER
31146,-84.94374174950634,WOLFF M KIRSCH
31147,-65.88201948545749,W R FRANTA
31148,-75.0,WEILI  LIN
31149,-75.0,MATILDE ACHAVAL ELENA
31150,-84.32746767481349,HERBERT  LEVINE
31151,-87.44342186310288,PETER  JUNG
31152,-67.5813994670626,JOHN HERR MUSSER
31153,-82.49194222558958,NAOKO  TANESE
31154,-75.0,BERNHARD  LABACK
31155,-78.75,WILLIAM M HARTMANN
31156,-88.19675077918062,JULIUS P A DEWALD
31157,-75.0,MICHAEL E ROBBINS
31158,-85.43926806768745,DANIEL M SPIELMAN
31159,-75.0,NELSON  CHAVES
31160,-75.0,LEV M WEINER
31161,-75.0,GILLES E MARTIN
31162,-75.0,GRIFFITH  EDWARDS
31163,-75.0,ENGIN  BURGAZ
31164,-80.71949486168005,JAMES G FUJIMOTO
31165,-83.41451679616284,LAURENT  EL GHAOUI
31166,-87.44342186310288,BARBARA  VISSCHER
31167,-75.0,HERBERT D KLEBER
31168,-75.0,DAVID  CALKINS
31169,-80.625,MARIO A RUGGERO
31170,-85.43926806768745,VIJAY K MADISETTI
31171,-65.04489928647087,WILLY  COLIER
31172,-82.22124924018402,JOHN A HARVEY
31173,-72.47449914552195,MARILYN  HESS
31174,-80.625,TIMOTHY S MOERLAND
31175,-80.00000000000001,PAUL D WALKER
31176,-87.44342186310288,DAVID  BEVERSDORF
31177,-86.75099594734378,MATTHEW  STEPHENS
31178,-71.25363519553862,E R F W  CROSSMAN
31179,-81.42857142857143,PANOS  PAPAGIANNAKOPOULOS
31180,-80.25903333234086,DHROOTI  VYAS
31181,-70.01276527436752,PETER R BRINK
31182,-76.15742641810078,BARRY  FOX
31183,-78.75,T JAKE LIANG
31184,-75.0,ALFREDO  VELLIDO
31185,-75.0,GILLIAN  COHEN
31186,-84.94374174950634,BABA  VEMURI
31187,-81.53130959888033,OSCAR  MARIN
31188,-75.0,ILAN  GOLANI
31189,-75.0,PETER W HALLIGAN
31190,-72.945854208093,PAUL  BENJAMIN
31191,-75.0,BN  MALLICK
31192,-75.0,JAE S LEE
31193,-75.0,LARISSA  LARSEN
31194,-75.0,FRED ALBERT METTLER
31195,-84.59115650703554,JONATHAN  BERGER
31196,-75.0,BRYCE  VISSEL
31197,-89.15823103886713,LINDA J SKITKA
31198,-75.0,LESLIE C BLABER
31199,-75.0,RAMON DE LA
31200,-75.0,DONALD  WELLER
31201,-65.16111852745685,EPHRAIM  ROSEN
31202,-78.75,THIERRY  EMONET
31203,-78.75,ALBERT  FOLCH
31204,-86.3079100217417,RICHARD M MURRAY
31205,-75.0,BARRY  PITTENDRIGH
31206,-83.83378098631852,ROBERT  PAGE
31207,-70.01276527436752,ADRIAN  MORRISON
31208,-75.0,LOURDES  MASSIEU
31209,-70.01276527436752,JAAP  TROOST
31210,-75.0,EREZ LIEBERMAN AIDEN
31211,-68.19742869659851,VITTORIO  LUZZATI
31212,-80.625,GERALD  BORGIA
31213,-78.75,WASHINGTON  BUNO
31214,-75.0,WILLIAM M CAUDLE
31215,-75.0,SARA A SOLLA
31216,-84.94374174950634,MARK  HANSEN
31217,-75.0,J DAVID SCHAFFER
31218,-79.98723472563249,KENNETH J MCLEOD
31219,-75.0,LAWRENCE K S WONG
31220,-75.0,BERND  HAMPRECHT
31221,-77.75609965876254,PATRICK  AEBISCHER
31222,-75.0,DIANA  REISS
31223,-75.0,VINCENZO  BRUNACCI
31224,-79.98723472563249,DAVID  NEMAZEE
31225,-75.0,RICHARD  KEEP
31226,-75.0,JUDY  POTASHKIN
31227,-75.0,SIMON  CARLILE
31228,-75.0,CHRISTINE  DUNKEL-SCHETTER
31229,-70.7223015234315,KARL-GEORG  GOTZ
31230,-87.46911743363202,DONALD C RIO
31231,-75.0,DAVID EDWARD THOMPSON
31232,-75.0,SANG HEE PARK
31233,-84.83604562262835,JAMES H THOMAS
31234,-78.75,JAY  RUBINSTEIN
31235,-70.01276527436752,G STANLEY MCKNIGHT
31236,-87.44342186310288,ALISON M BELL
31237,-78.75,RODNEY M F GOODMAN
31238,-75.0,AUTOLYCUS OF PITANE
31239,-75.0,ALLEN  RYAN
31240,-75.0,ZHUOWEN  TU
31241,-73.92730115756781,RICHARD  BELEW
31242,-76.77317756158884,BRIAN F SHAW
31243,-80.00000000000001,ASHOK  KUMAR
31244,-88.55361452229452,HARRY S NICK
31245,-75.0,JOEL  PYNTE
31246,-56.00130760592751,PHERECYDES OF SYROS
31247,-75.0,PHILITAS OF COS
31248,-70.01276527436752,APOLLODORUS THE EPICUREAN
31249,-70.01276527436752,GAIUS MUSONIUS RUFUS
31250,-75.0,XENARCHUS OF SELEUCIA
31251,-75.0,ARISTODEMUS OF NYSA THE YOUNGER
31252,-75.0,POLYBIUS OF MEGALOPOLIS
31253,-75.0,HERMINUS THE PERIPATETIC
31254,-75.0,MACARIUS OF EDESSA
31255,-75.0,MELETIUS OF ANTIOCH
31256,-73.14319503850325,SIMON  PETER
31257,-75.0,JUSTIN  MARTYR
31258,-75.0,ARCHELAUS OF RHODES
31259,-85.77883226079952,JOHN  MCDOWELL
31260,-75.0,KUMAR  VANKA
31261,-75.0,MURALI  CHANDRA
31262,-78.75,DAVID  LIN
31263,-87.44342186310288,SUE  RITTER
31264,-75.0,STEVE  SIMASKO
31265,-75.0,JAMES  SIDANIUS
31266,-70.50928466245719,ISAAC  KOHANE
31267,-75.0,BRADFORD  LOWELL
31268,-85.44695228008807,BARNEY A SCHLINGER
31269,-75.0,JAMES D JENTSCH
31270,-86.76269582742604,ARNOLD E RUOHO
31271,-82.48992782617667,KRZYSZTOF  PALCZEWSKI
31272,-75.0,JEREMY  BAILENSON
31273,-73.91992000732884,VICTOR  CARRION
31274,-84.59115650703554,CHRIS  CHAFE
31275,-83.96110051714558,ABBAS EL GAMAL
31276,-87.46911743363202,JUDITH  FRYDMAN
31277,-75.0,GARY H GLOVER
31278,-75.0,CASEY  HALPERN
31279,-85.13303607075166,LAMBERTUS  HESSELINK
31280,-82.98924236507445,MARK  HOROWITZ
31281,-79.64682165563008,BUTRUS THOMAS KHURI-YAKUB
31282,-75.0,JIN HYUNG LEE
31283,-79.98723472563249,MARGARET  LEVI
31284,-75.0,CRAIG  LEVIN
31285,-71.64647268565415,ALBERT  MACOVSKI
31286,-80.00000000000001,OYEKUNLE  OLUKOTUN
31287,-75.0,THOMAS  RANDO
31288,-75.0,ALBERTO  SALLEO
31289,-80.625,SHAN XIANG  WANG
31290,-75.0,H -S PHILIP  WONG
31291,-81.23278769663017,BERNHARD E BOSER
31292,-75.0,ALEXANDER I OF ALEXANDRIA
31293,-70.84069767882232,AESCHRION OF PERGAMON
31294,-70.50928466245719,MARINUS OF ALEXANDRIA
31295,-75.0,PSAMTIK  SENEB
31296,-87.44342186310288,ASA  ABELIOVICH
31297,-75.0,GILBERT DI PAOLO
31298,-75.0,MICHAEL D GERSHON
31299,-87.44342186310288,TAE-WAN  KIM
31300,-86.18669809859479,AUREL  LAZAR
31301,-75.0,LIVIO  PELLIZZONI
31302,-86.74941402884863,LAWRENCE S SHAPIRO
31303,-80.26353609793695,HARRISON C WHITE
31304,-81.25000000000001,JOHN  LAFFERTY
31305,-85.93280807863513,GREGORY  WELCH
31306,-87.44342186310288,CHRISTINE  DIDONATO
31307,-74.61979574988086,TODD  KUIKEN
31308,-75.0,TODD  PARRISH
31309,-86.18669809859479,WILLIAM ZEV RYMER
31310,-75.0,KATERINA  AKASSOGLOU
31311,-78.75,STEVEN  FINKBEINER
31312,-80.00000000000001,MICHAEL  GURVEN
31313,-80.00000000000001,KENNETH  KOSIK
31314,-75.0,DZWOKAI ZACH MA
31315,-88.47835357203498,DAPHNE  BUGENTAL
31316,-75.0,ALAN  FRIDLUND
31317,-80.625,MARK I DYKMAN
31318,-75.0,MARIA DA GRACA NAFFAH-MAZZACORATTI
31319,-75.94910403559103,DOUGLAS S FALCONER
31320,-87.44342186310288,ERIC  VERDIN
31321,-84.59115650703554,ANUMANTHA G KANTHASAMY
31322,-87.44342186310288,JEANNIE  CHEN
31323,-75.0,WOLFGANG  WECHSLER
31324,-72.67339889784711,NILS  LASSEN
31325,-86.2140177350174,GEORGE F LUGER
31326,-78.75,KIMBERLY K POWLISHTA
31327,-88.47835357203498,DAN  HOCOY
31328,-87.44342186310288,JOHN  UHLARIK
31329,-85.43926806768745,PATRICK  KNIGHT
31330,-90.0,MARILYN  MARKS-FREY
31331,-89.31187596260708,GORDON  WILLIAMSON
31332,-78.75,BRETT W PELHAM
31333,-75.0,TOM  FRANTZ
31334,-75.0,ERNST  STELZER
31335,-78.75,SOPHIE  JARRIAULT
31336,-66.286458948777,OTTO  FUNKE
31337,-84.94374174950634,JANET P WALLACE
31338,-75.0,MARK S LEDOUX
31339,-89.15823103886713,BARBARA G DODD
31340,-75.0,SREEROOPA  SARKAR
31341,-86.18669809859479,SUSAN N BERETVAS
31342,-86.18669809859479,STEVEN  LOVETT
31343,-75.0,CRAIG S ROSEN
31344,-85.79737235282633,DANIEL C LINK
31345,-87.44342186310288,JENNIFER L COLLINGER
31346,-87.44342186310288,TIM W BRETL
31347,-75.0,DAVID A KAREKEN
31348,-75.0,ESAM E EL-FAKAHANY
31349,-75.0,ARTURO A BUYLLA
31350,-86.18669809859479,DONALD A SIMONE
31351,-90.0,THOMAS  VAIL
